Finanzposition;Bezeichnung;EIN/AUS;Teilabschnitt;VQ;FG;DKL;AOB;Voranschlag 2010 EUR;Voranschlag 2009 EUR;Rechnung 2008 EUR
'1.01010.042000';AMTSAUSSTATTUNG;AUSGABE;'01010';41;3;'GMDP0';'MDPA';       4000.00;       4000.00;       1690.20
'1.01010.042990';AMTSAUSSTATTUNG;AUSGABE;'01010';41;3;'GMDI0';'MDIM';          0.00;          0.00;       2023.50
'1.01010.043550';BETRIEBSAUSSTATTUNG;AUSGABE;'01010';41;3;'12230';'0805';       1000.00;       1000.00;          0.00
'1.01010.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'01010';65;8;'SN021';'SN21';       1100.00;       1100.00;       1094.98
'1.01010.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01010';23;1;'GMDP0';'MDPA';       3000.00;       4000.00;       5034.24
'1.01010.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01010';23;1;'12230';'0805';       1000.00;       1000.00;        134.68
'1.01010.400100';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS DIENSTKLEIDER;AUSGABE;'01010';23;1;'GMDP0';'MDPA';       2000.00;       2000.00;       2142.04
'1.01010.400400';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS HANDYS;AUSGABE;'01010';23;1;'GMDP0';'MDPA';          0.00;        100.00;          0.00
'1.01010.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01010';23;3;'GMDI0';'MDIM';          0.00;          0.00;       3075.30
'1.01010.402550';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'01010';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.01010.403000';HANDELSWAREN;AUSGABE;'01010';23;9;'MD002';'MDPA';       2500.00;       2500.00;       2200.00
'1.01010.403100';HANDELSWAREN;AUSGABE;'01010';23;9;'MD002';'MDPA';        600.00;       1100.00;       1052.34
'1.01010.420890';PFLANZLICHE ROHSTOFFE;AUSGABE;'01010';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01010.423550';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'01010';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.01010.424550';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'01010';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.01010.424890';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'01010';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01010.425890';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'01010';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01010.428550';FERTIG BEZOGENE TEILE;AUSGABE;'01010';23;1;'12230';'0805';       1000.00;       1000.00;        349.82
'1.01010.428890';FERTIG BEZOGENE TEILE;AUSGABE;'01010';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01010.452000';TREIBSTOFFE;AUSGABE;'01010';23;1;'MD002';'MDPA';      16000.00;      17000.00;      14596.21
'1.01010.453100';SCHMIER- UND SCHLEIFMITTEL;AUSGABE;'01010';23;1;'MD002';'MDPA';        100.00;        100.00;         71.64
'1.01010.454000';REINIGUNGSMITTEL;AUSGABE;'01010';23;1;'12202';'0805';          0.00;          0.00;          1.55
'1.01010.454100';REINIGUNGSMITTEL;AUSGABE;'01010';23;1;'GMDP0';'MDPA';        100.00;        200.00;        228.71
'1.01010.455000';CHEMISCHE UND SONSTIGE ARTVERWANDTE MITTEL;AUSGABE;'01010';23;1;'MD002';'MDPA';          0.00;          0.00;         79.80
'1.01010.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01010';23;1;'GMDP0';'MDPA';       2000.00;       2200.00;       1971.96
'1.01010.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01010';23;1;'GMDP0';'MDPA';       1000.00;       1000.00;        513.47
'1.01010.457000';DRUCKWERKE;AUSGABE;'01010';23;1;'GMDP0';'MDPA';      12000.00;      12500.00;      10158.62
'1.01010.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'01010';23;1;'GMDP0';'MDPA';       2500.00;       2500.00;       3835.37
'1.01010.457100';DRUCKWERKE;AUSGABE;'01010';23;1;'GMDP0';'MDPA';        400.00;        500.00;        219.84
'1.01010.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01010';23;1;'GMDP0';'MDPA';        200.00;        200.00;        203.32
'1.01010.459550';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01010';23;1;'12230';'0805';       1000.00;       1000.00;          0.00
'1.01010.459890';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01010';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01010.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';     856000.00;     819000.00;     773603.29
'1.01010.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';      38700.00;      35400.00;      33141.84
'1.01010.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'01010';20;0;'SN001';'MDPA';      58800.00;      58900.00;      56548.80
'1.01010.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'01010';20;0;'SN001';'MDPA';       3200.00;       3200.00;       3066.00
'1.01010.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';     284300.00;     259600.00;     264184.08
'1.01010.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';       2900.00;        100.00;        530.43
'1.01010.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';      27200.00;      47100.00;      33711.24
'1.01010.511010';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';        100.00;       1100.00;        363.65
'1.01010.560000';REISEGEBÜHREN PRÄSIDIALFAHRER;AUSGABE;'01010';20;0;'GMDP0';'MDPA';       4000.00;       5000.00;       2529.91
'1.01010.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'01010';20;0;'SN001';'MDPA';       7900.00;       4800.00;       4561.90
'1.01010.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01010';20;0;'SN001';'MDPA';      49900.00;      49400.00;      47785.67
'1.01010.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01010';20;0;'GMDP0';'MDPA';      50000.00;      60000.00;      42996.55
'1.01010.567000';BELOHNUNGEN UND GELDAUSHILFEN;AUSGABE;'01010';20;0;'SN001';'MDPA';        200.00;        200.00;         75.00
'1.01010.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'01010';20;0;'SN001';'MDPA';       4500.00;       3600.00;       3474.02
'1.01010.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'01010';20;0;'SN001';'MDPA';      48600.00;      18500.00;      34687.73
'1.01010.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01010';20;0;'SN001';'MDPA';     103600.00;     139300.00;     100018.81
'1.01010.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01010';20;0;'SN001';'MDPA';      27100.00;      25600.00;      25014.77
'1.01010.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'01010';20;0;'SN001';'MDPA';       1800.00;       1900.00;       1481.50
'1.01010.600000';STROM;AUSGABE;'01010';24;1;'12001';'0805';      60000.00;      80000.00;       6949.94
'1.01010.602000';WASSER;AUSGABE;'01010';24;1;'12101';'0805';        400.00;        400.00;        366.52
'1.01010.603000';WÄRME;AUSGABE;'01010';24;1;'12001';'0805';       6000.00;       6000.00;       6212.78
'1.01010.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'01010';24;3;'12230';'0805';       6000.00;       4000.00;          0.00
'1.01010.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'01010';24;3;'GMDP0';'MDPA';       1000.00;       1000.00;        614.20
'1.01010.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'01010';24;3;'12230';'0805';       1000.00;       1000.00;       2051.25
'1.01010.617000';INSTANDH. VON FAHRZEUGEN;AUSGABE;'01010';24;3;'MD002';'MDPA';       8000.00;      10000.00;       5839.01
'1.01010.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01010';24;3;'GMDP0';'MDPA';          0.00;        100.00;          0.00
'1.01010.618009';INSTANDH. VON SONSTIGEN ANLAGEN A 8/5W;AUSGABE;'01010';24;3;'GMDP0';'MDPA';          0.00;        100.00;          0.00
'1.01010.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01010';24;2;'12230';'0805';       1000.00;       1000.00;          0.00
'1.01010.618990';INSTANDH. VON SONSTIGEN ANLAGEN EDV;AUSGABE;'01010';24;3;'GMDI0';'MDIM';          0.00;          0.00;        290.59
'1.01010.620000';PERSONEN- UND GÜTERTRANSPORTE PARK- UND AUTOBAHNGEBÜHREN;AUSGABE;'01010';24;8;'GMDP0';'MDPA';        500.00;        500.00;         49.17
'1.01010.620009';PERSONEN- UND GÜTERTRANSPORTE A8/5W;AUSGABE;'01010';24;8;'GMDP0';'MDPA';          0.00;        100.00;          0.00
'1.01010.620100';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'01010';24;9;'MD002';'MDPA';        200.00;        100.00;         97.07
'1.01010.620600';PERSONEN- UND GÜTERTRANSPORTE WB;AUSGABE;'01010';24;9;'GMDP0';'MDPA';       2000.00;       3700.00;        303.33
'1.01010.630000';POSTDIENSTE;AUSGABE;'01010';24;1;'MD002';'MDPA';       4000.00;       3500.00;       3944.08
'1.01010.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01010';24;1;'GMDP0';'MDPA';       3200.00;       3200.00;       1325.50
'1.01010.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01010';24;1;'GMDP0';'MDPA';       2000.00;       2000.00;       2117.87
'1.01010.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01010';24;1;'MD002';'MDPA';        700.00;        700.00;        731.52
'1.01010.640000';RECHTSKOSTEN;AUSGABE;'01010';24;9;'MD002';'MDPA';      30000.00;      22000.00;      22775.90
'1.01010.642000';BERATUNGSKOSTEN;AUSGABE;'01010';24;9;'MD002';'MDPA';       1000.00;       2000.00;          0.00
'1.01010.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'01010';25;8;'SN021';'SN21';       2900.00;       3100.00;       3091.65
'1.01010.670000';VERSICHERUNGEN;AUSGABE;'01010';24;8;'12101';'0805';      15000.00;      15000.00;      13293.21
'1.01010.690100';SCHADENSFÄLLE;AUSGABE;'01010';24;9;'MD002';'MDPA';        300.00;        500.00;        153.60
'1.01010.700000';MIETZINSE;AUSGABE;'01010';24;8;'12101';'0805';      31000.00;      31000.00;      31942.84
'1.01010.700100';MIETZINSE KOPIERER;AUSGABE;'01010';24;9;'GMDP0';'MDPA';       8000.00;       3000.00;       1750.31
'1.01010.700200';MIETZINSE LEASINGRATEN;AUSGABE;'01010';24;8;'08107';'0800';          0.00;          0.00;      48854.99
'1.01010.700300';MIETZINSE LEASINGRATEN;AUSGABE;'01010';24;8;'08107';'0800';      39200.00;      44000.00;      16668.73
'1.01010.700400';MIETZINSE;AUSGABE;'01010';24;8;'GMDP0';'MDPA';      34000.00;      35000.00;      16513.08
'1.01010.700600';MIETZINSE;AUSGABE;'01010';24;8;'MD002';'MDPA';          0.00;      10000.00;          0.00
'1.01010.700800';MIETZINSE CITY-BACKBONE;AUSGABE;'01010';24;8;'12230';'0805';       1000.00;       1000.00;        181.62
'1.01010.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'01010';24;8;'12101';'0805';       5000.00;       5000.00;       5060.53
'1.01010.710100';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'01010';24;8;'MD002';'MDPA';        800.00;       1000.00;          0.00
'1.01010.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';          0.00;          0.00;         15.03
'1.01010.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01010';24;8;'12101';'0805';       2000.00;       2000.00;       2126.10
'1.01010.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN EINSCHALTUNGEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';        600.00;        800.00;        228.66
'1.01010.728230';ENTGELTE FÜR SONSTIGE LEISTUNGEN VERGABEOPTIMIERUNG;AUSGABE;'01010';24;9;'MD002';'MDPA';          0.00;        500.00;          0.00
'1.01010.728240';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01010';24;9;'MD002';'MDPA';        800.00;        800.00;       1016.53
'1.01010.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';       3000.00;       3000.00;         90.00
'1.01010.728320';ENTGELTE FÜR SONSTIGE LEISTUNGEN EDV-SCHULUNGEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';        600.00;        600.00;          0.00
'1.01010.728330';ENTGELTE FÜR SONSTIGE LEISTUNGEN RUNDFUNK;AUSGABE;'01010';24;9;'MD002';'MDPA';      15500.00;      15500.00;      14597.24
'1.01010.728600';ENTGELTE FÜR SONSTIGE LEISTUNGEN ÜBERSETZUNGEN;AUSGABE;'01010';24;9;'MD002';'MDPA';       4000.00;       4000.00;       4011.19
'1.01010.728700';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';       1000.00;       7000.00;          0.00
'1.01020.010000';GEBÄUDE;AUSGABE;'01020';40;3;'12230';'0805';       1000.00;       1000.00;          0.00
'1.01020.042000';AMTSAUSSTATTUNG;AUSGABE;'01020';41;3;'GMDP0';'MDPA';       4000.00;       4000.00;          0.00
'1.01020.042009';AMTSAUSSTATTUNG A 8/5W;AUSGABE;'01020';41;3;'GMDP0';'MDPA';        500.00;        500.00;          0.00
'1.01020.042550';AMTSAUSSTATTUNG;AUSGABE;'01020';41;3;'12230';'0805';       1000.00;       1000.00;          0.00
'1.01020.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'01020';65;8;'SN021';'SN21';      21300.00;      21100.00;      20880.75
'1.01020.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01020';23;1;'GMDP0';'MDPA';       6000.00;       6000.00;       4382.57
'1.01020.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01020';23;3;'12230';'0805';       1000.00;       1000.00;        118.49
'1.01020.400890';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01020';23;1;'G085W';'085W';        100.00;        100.00;        108.40
'1.01020.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01020';23;3;'GMDI0';'MDIM';          0.00;          0.00;       1805.06
'1.01020.402550';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'01020';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.01020.420890';PFLANZLICHE ROHSTOFFE;AUSGABE;'01020';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01020.423550';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'01020';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.01020.424550';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'01020';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.01020.424890';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'01020';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01020.425890';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'01020';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01020.428550';FERTIG BEZOGENE TEILE;AUSGABE;'01020';23;1;'12230';'0805';       1000.00;       1000.00;        231.08
'1.01020.428890';FERTIG BEZOGENE TEILE;AUSGABE;'01020';23;1;'G085W';'085W';        100.00;        100.00;        231.06
'1.01020.453000';SCHMIER- UND SCHLEIFMITTEL;AUSGABE;'01020';23;1;'GMDP0';'MDPA';        100.00;        100.00;         14.59
'1.01020.454000';REINIGUNGSMITTEL;AUSGABE;'01020';23;1;'12202';'0805';          0.00;          0.00;        653.74
'1.01020.454100';REINIGUNGSMITTEL;AUSGABE;'01020';23;1;'GMDP0';'MDPA';        200.00;        200.00;         35.74
'1.01020.455000';CHEMISCHE UND SONSTIGE ARTVERWANDTE MITTEL;AUSGABE;'01020';23;1;'GMDP0';'MDPA';        100.00;        100.00;         14.20
'1.01020.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01020';23;1;'GMDP0';'MDPA';       5000.00;       5000.00;       7505.77
'1.01020.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01020';23;1;'GMDP0';'MDPA';       8000.00;       8000.00;       8847.30
'1.01020.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'01020';23;1;'GMDP0';'MDPA';       8000.00;       8000.00;      11099.71
'1.01020.457100';DRUCKWERKE;AUSGABE;'01020';23;1;'GMDP0';'MDPA';        100.00;        100.00;          0.00
'1.01020.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01020';23;1;'GMDP0';'MDPA';        300.00;        400.00;        157.11
'1.01020.459550';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01020';23;1;'12230';'0805';       1000.00;       1000.00;         28.22
'1.01020.459890';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01020';23;1;'G085W';'085W';        100.00;        100.00;         27.98
'1.01020.480890';FREMDBEARBEITUNG (LOHNARBEIT);AUSGABE;'01020';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01020.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01020';20;0;'SN001';'MDPA';     805400.00;    1089300.00;    1083357.95
'1.01020.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01020';20;0;'SN001';'MDPA';      19200.00;      20100.00;      20803.83
'1.01020.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'01020';20;0;'SN001';'MDPA';          0.00;       3700.00;       1769.40
'1.01020.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'01020';20;0;'SN001';'MDPA';          0.00;        900.00;        420.72
'1.01020.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01020';20;0;'SN001';'MDPA';     355500.00;     331400.00;     267529.42
'1.01020.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01020';20;0;'SN001';'MDPA';       7600.00;      10300.00;      10270.35
'1.01020.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'01020';20;0;'SN001';'MDPA';       1400.00;          0.00;          0.00
'1.01020.560000';REISEGEBÜHREN;AUSGABE;'01020';20;0;'GMDP0';'MDPA';        100.00;        100.00;          0.00
'1.01020.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'01020';20;0;'SN001';'MDPA';       6700.00;      21100.00;      13157.50
'1.01020.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN KILOMETERGELD;AUSGABE;'01020';20;0;'GMDP0';'MDPA';       2000.00;       2000.00;       1828.21
'1.01020.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01020';20;0;'SN001';'MDPA';      20200.00;      22600.00;      21104.90
'1.01020.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01020';20;0;'GMDP0';'MDPA';          0.00;        400.00;        192.02
'1.01020.567000';BELOHNUNGEN UND GELDAUSHILFEN;AUSGABE;'01020';20;0;'SN001';'MDPA';          0.00;          0.00;         75.00
'1.01020.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'01020';20;0;'SN001';'MDPA';       9400.00;      10300.00;      10337.90
'1.01020.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'01020';20;0;'SN001';'MDPA';      68200.00;      18900.00;      34276.29
'1.01020.580200';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'01020';20;0;'12101';'0805';        100.00;        100.00;        116.76
'1.01020.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01020';20;0;'SN001';'MDPA';      99200.00;     137300.00;     111970.59
'1.01020.581200';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01020';20;0;'12101';'0805';        400.00;        400.00;        455.46
'1.01020.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01020';20;0;'SN001';'MDPA';      34600.00;      36300.00;      34877.76
'1.01020.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'01020';20;0;'SN001';'MDPA';       1000.00;        300.00;        154.00
'1.01020.600000';STROM;AUSGABE;'01020';24;1;'12001';'0805';      10000.00;      10000.00;      11263.62
'1.01020.601000';GAS;AUSGABE;'01020';24;1;'12001';'0805';       4000.00;       4000.00;       3077.18
'1.01020.602000';WASSER;AUSGABE;'01020';24;1;'12101';'0805';       1000.00;       1000.00;        393.72
'1.01020.603000';WÄRME;AUSGABE;'01020';24;1;'12001';'0805';      11000.00;      11000.00;      10431.84
'1.01020.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'01020';24;3;'12230';'0805';       6000.00;       4000.00;       5539.42
'1.01020.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'01020';24;3;'GMDP0';'MDPA';       3000.00;       3000.00;       2387.21
'1.01020.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'01020';24;3;'12230';'0805';       1000.00;       1000.00;       2252.09
'1.01020.614550';INSTANDH. VON GEBÄUDEN;AUSGABE;'01020';24;3;'12230';'0805';       1000.00;       1000.00;          0.00
'1.01020.614890';INSTANDH. VON GEBÄUDEN;AUSGABE;'01020';24;9;'G085W';'085W';          0.00;          0.00;          0.00
'1.01020.614900';INSTANDH. VON GEBÄUDEN EIGENNUTZUNG;AUSGABE;'01020';24;2;'21162';'2100';       7500.00;       7800.00;       6435.16
'1.01020.617000';INSTANDH. VON FAHRZEUGEN;AUSGABE;'01020';24;3;'MD002';'MDPA';       4000.00;       4000.00;       2859.28
'1.01020.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01020';24;3;'GMDP0';'MDPA';       6000.00;       2000.00;       3268.18
'1.01020.618009';INSTANDH. VON SONSTIGEN ANLAGEN A 8/5W;AUSGABE;'01020';24;3;'GMDP0';'MDPA';        300.00;        300.00;         66.47
'1.01020.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01020';24;2;'12230';'0805';       1000.00;       1000.00;          0.00
'1.01020.618990';INSTANDH. VON SONSTIGEN ANLAGEN EDV;AUSGABE;'01020';24;3;'GMDI0';'MDIM';          0.00;          0.00;         65.88
'1.01020.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'01020';24;8;'GMDP0';'MDPA';       3500.00;       3800.00;       5500.36
'1.01020.620890';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'01020';24;9;'G085W';'085W';        100.00;        100.00;          0.00
'1.01020.630000';POSTDIENSTE;AUSGABE;'01020';24;1;'MD002';'MDPA';      13500.00;      13000.00;      13407.92
'1.01020.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01020';24;1;'GMDP0';'MDPA';      14800.00;      14800.00;      12061.86
'1.01020.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01020';24;1;'GMDP0';'MDPA';        700.00;        700.00;        382.71
'1.01020.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01020';24;1;'MD002';'MDPA';        100.00;        300.00;        178.30
'1.01020.631390';TELEKOMMUNIKATIONSDIENSTE EDV;AUSGABE;'01020';24;1;'GMDI0';'MDIM';          0.00;          0.00;      36116.16
