Finanzposition;Bezeichnung;EIN/AUS;Teilabschnitt;VQ;FG;DKL;AOB;Voranschlag 2009 EUR;Voranschlag 2008 EUR;Rechnung 2007 EUR
'1.01010.042000';AMTSAUSSTATTUNG;AUSGABE;'01010';41;3;'GMDP0';'MDPA';       4000.00;       6000.00;       6005.12
'1.01010.042990';AMTSAUSSTATTUNG;AUSGABE;'01010';41;3;'GMDI0';'MDIM';          0.00;          0.00;       2281.14
'1.01010.043550';BETRIEBSAUSSTATTUNG;AUSGABE;'01010';41;3;'12230';'0805';       1000.00;          0.00;          0.00
'1.01010.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'01010';65;8;'SN021';'SN21';       1100.00;       1100.00;       1073.53
'1.01010.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01010';23;1;'GMDP0';'MDPA';       4000.00;       2000.00;       2132.89
'1.01010.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01010';23;1;'12230';'0805';       1000.00;          0.00;        569.75
'1.01010.400100';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS DIENSTKLEIDER;AUSGABE;'01010';23;1;'GMDP0';'MDPA';       2000.00;       1200.00;        349.98
'1.01010.400400';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS HANDYS;AUSGABE;'01010';23;1;'GMDP0';'MDPA';        100.00;        100.00;        335.35
'1.01010.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01010';23;3;'GMDI0';'MDIM';          0.00;          0.00;       2114.06
'1.01010.402550';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'01010';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.01010.403000';HANDELSWAREN;AUSGABE;'01010';23;9;'MD002';'MDPA';       2500.00;       2500.00;          0.00
'1.01010.403100';HANDELSWAREN;AUSGABE;'01010';23;9;'MD002';'MDPA';       1100.00;       1100.00;       1066.37
'1.01010.420890';PFLANZLICHE ROHSTOFFE;AUSGABE;'01010';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01010.423550';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'01010';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.01010.424550';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'01010';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.01010.424890';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'01010';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01010.425890';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'01010';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01010.428550';FERTIG BEZOGENE TEILE;AUSGABE;'01010';23;1;'12230';'0805';       1000.00;          0.00;       1194.20
'1.01010.428890';FERTIG BEZOGENE TEILE;AUSGABE;'01010';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01010.452000';TREIBSTOFFE;AUSGABE;'01010';23;1;'MD002';'MDPA';      17000.00;      16000.00;      13237.35
'1.01010.453100';SCHMIER- UND SCHLEIFMITTEL;AUSGABE;'01010';23;1;'MD002';'MDPA';        100.00;        100.00;          0.00
'1.01010.454000';REINIGUNGSMITTEL;AUSGABE;'01010';23;1;'12202';'0805';          0.00;          0.00;         20.16
'1.01010.454100';REINIGUNGSMITTEL;AUSGABE;'01010';23;1;'GMDP0';'MDPA';        200.00;        200.00;         32.07
'1.01010.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01010';23;1;'GMDP0';'MDPA';       2200.00;       2200.00;       1786.91
'1.01010.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01010';23;1;'GMDP0';'MDPA';       1000.00;       1200.00;        851.46
'1.01010.457000';DRUCKWERKE;AUSGABE;'01010';23;1;'GMDP0';'MDPA';      12500.00;      12000.00;       9612.65
'1.01010.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'01010';23;1;'GMDP0';'MDPA';       2500.00;       2000.00;       1513.18
'1.01010.457100';DRUCKWERKE;AUSGABE;'01010';23;1;'GMDP0';'MDPA';        500.00;        500.00;        279.81
'1.01010.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01010';23;1;'GMDP0';'MDPA';        200.00;        200.00;        119.73
'1.01010.459550';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01010';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.01010.459890';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01010';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01010.459990';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01010';23;1;'';'MDIM';          0.00;          0.00;          3.96
'1.01010.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';     819000.00;     735500.00;     730815.52
'1.01010.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';      35400.00;      58800.00;      33405.70
'1.01010.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'01010';20;0;'SN001';'MDPA';      58900.00;      66800.00;      65044.65
'1.01010.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'01010';20;0;'SN001';'MDPA';       3200.00;       1300.00;       1243.66
'1.01010.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';     259600.00;     239100.00;     232812.71
'1.01010.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';        100.00;       1600.00;       1529.27
'1.01010.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';      47100.00;      49900.00;      48620.25
'1.01010.511010';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';       1100.00;        900.00;        853.53
'1.01010.560000';REISEGEBÜHREN PRÄSIDIALFAHRER;AUSGABE;'01010';20;0;'GMDP0';'MDPA';       5000.00;       5000.00;       3707.47
'1.01010.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'01010';20;0;'SN001';'MDPA';       4800.00;       4600.00;       4497.12
'1.01010.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01010';20;0;'SN001';'MDPA';      49400.00;      47200.00;      45931.80
'1.01010.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01010';20;0;'GMDP0';'MDPA';      60000.00;      67000.00;      47367.86
'1.01010.567000';BELOHNUNGEN UND GELDAUSHILFEN;AUSGABE;'01010';20;0;'SN001';'MDPA';        200.00;          0.00;          0.00
'1.01010.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'01010';20;0;'SN001';'MDPA';       3600.00;       4000.00;       3921.52
'1.01010.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'01010';20;0;'SN001';'MDPA';      18500.00;          0.00;          0.00
'1.01010.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01010';20;0;'SN001';'MDPA';     139300.00;     100900.00;      98286.69
'1.01010.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01010';20;0;'SN001';'MDPA';      25600.00;      24400.00;      23751.13
'1.01010.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'01010';20;0;'SN001';'MDPA';       1900.00;       1500.00;       1498.00
'1.01010.600000';STROM;AUSGABE;'01010';24;1;'12001';'0805';      80000.00;      11700.00;       7381.10
'1.01010.602000';WASSER;AUSGABE;'01010';24;1;'12101';'0805';        400.00;        400.00;        361.32
'1.01010.603000';WÄRME;AUSGABE;'01010';24;1;'12001';'0805';       6000.00;       5000.00;       4200.55
'1.01010.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'01010';24;3;'12230';'0805';       4000.00;          0.00;       8454.06
'1.01010.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'01010';24;3;'GMDP0';'MDPA';       1000.00;       1000.00;        897.55
'1.01010.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'01010';24;3;'12230';'0805';       1000.00;          0.00;        140.82
'1.01010.617000';INSTANDH. VON FAHRZEUGEN;AUSGABE;'01010';24;3;'MD002';'MDPA';      10000.00;      10000.00;       8300.64
'1.01010.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01010';24;3;'GMDP0';'MDPA';        100.00;        100.00;          0.00
'1.01010.618009';INSTANDH. VON SONSTIGEN ANLAGEN A 8/5W;AUSGABE;'01010';24;3;'GMDP0';'MDPA';        100.00;        100.00;          0.00
'1.01010.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01010';24;2;'12230';'0805';       1000.00;          0.00;         24.62
'1.01010.618990';INSTANDH. VON SONSTIGEN ANLAGEN EDV;AUSGABE;'01010';24;3;'GMDI0';'MDIM';          0.00;        100.00;          0.00
'1.01010.620000';PERSONEN- UND GÜTERTRANSPORTE PARK- UND AUTOBAHNGEBÜHREN;AUSGABE;'01010';24;8;'GMDP0';'MDPA';        500.00;        500.00;        341.33
'1.01010.620009';PERSONEN- UND GÜTERTRANSPORTE A8/5W;AUSGABE;'01010';24;8;'GMDP0';'MDPA';        100.00;        200.00;          0.00
'1.01010.620100';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'01010';24;9;'MD002';'MDPA';        100.00;        100.00;         76.83
'1.01010.620600';PERSONEN- UND GÜTERTRANSPORTE WB;AUSGABE;'01010';24;9;'GMDP0';'MDPA';       3700.00;       3700.00;          0.00
'1.01010.630000';POSTDIENSTE;AUSGABE;'01010';24;1;'MD002';'MDPA';       3500.00;       3000.00;       3133.00
'1.01010.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01010';24;1;'GMDP0';'MDPA';       3200.00;       2000.00;       1656.95
'1.01010.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01010';24;1;'GMDP0';'MDPA';       2000.00;       2000.00;       1806.19
'1.01010.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01010';24;1;'MD002';'MDPA';        700.00;        600.00;        551.61
'1.01010.640000';RECHTSKOSTEN;AUSGABE;'01010';24;9;'MD002';'MDPA';      22000.00;      24000.00;      19676.33
'1.01010.642000';BERATUNGSKOSTEN;AUSGABE;'01010';24;9;'MD002';'MDPA';       2000.00;       3000.00;          0.00
'1.01010.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'01010';25;8;'SN021';'SN21';       3100.00;       3100.00;       3150.92
'1.01010.670000';VERSICHERUNGEN;AUSGABE;'01010';24;8;'12101';'0805';      15000.00;      15000.00;      14580.62
'1.01010.690100';SCHADENSFÄLLE;AUSGABE;'01010';24;9;'MD002';'MDPA';        500.00;        500.00;         19.82
'1.01010.700000';MIETZINSE;AUSGABE;'01010';24;8;'12101';'0805';      31000.00;      31000.00;      30823.18
'1.01010.700100';MIETZINSE KOPIERER;AUSGABE;'01010';24;9;'GMDP0';'MDPA';       3000.00;       3000.00;       2867.32
'1.01010.700200';MIETZINSE LEASINGRATEN;AUSGABE;'01010';24;8;'08107';'0800';          0.00;          0.00;      47339.42
'1.01010.700300';MIETZINSE LEASINGRATEN;AUSGABE;'01010';24;8;'08107';'0800';      44000.00;      80500.00;      30133.34
'1.01010.700400';MIETZINSE;AUSGABE;'01010';24;8;'GMDP0';'MDPA';      35000.00;      34000.00;          0.00
'1.01010.700600';MIETZINSE;AUSGABE;'01010';24;8;'MD002';'MDPA';      10000.00;          0.00;          0.00
'1.01010.700800';MIETZINSE CITY-BACKBONE;AUSGABE;'01010';24;8;'12230';'0805';       1000.00;          0.00;        176.57
'1.01010.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'01010';24;8;'12101';'0805';       5000.00;       5000.00;       4913.27
'1.01010.710100';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'01010';24;8;'MD002';'MDPA';       1000.00;       3500.00;        174.30
'1.01010.710200';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'01010';24;9;'GMDP0';'MDPA';          0.00;          0.00;         81.50
'1.01010.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';          0.00;          0.00;         30.57
'1.01010.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01010';24;8;'12101';'0805';       2000.00;       1200.00;       1195.69
'1.01010.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN EINSCHALTUNGEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';        800.00;        800.00;          0.00
'1.01010.728230';ENTGELTE FÜR SONSTIGE LEISTUNGEN VERGABEOPTIMIERUNG;AUSGABE;'01010';24;9;'MD002';'MDPA';        500.00;        500.00;          0.00
'1.01010.728240';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01010';24;9;'MD002';'MDPA';        800.00;        800.00;        796.94
'1.01010.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';       3000.00;       4000.00;         90.00
'1.01010.728320';ENTGELTE FÜR SONSTIGE LEISTUNGEN EDV-SCHULUNGEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';        600.00;        600.00;          0.00
'1.01010.728330';ENTGELTE FÜR SONSTIGE LEISTUNGEN RUNDFUNK;AUSGABE;'01010';24;9;'MD002';'MDPA';      15500.00;      14900.00;      13932.39
'1.01010.728600';ENTGELTE FÜR SONSTIGE LEISTUNGEN ÜBERSETZUNGEN;AUSGABE;'01010';24;9;'MD002';'MDPA';       4000.00;       4000.00;       4357.85
'1.01010.728700';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';       7000.00;          0.00;          0.00
'1.01020.010000';GEBÄUDE;AUSGABE;'01020';40;3;'12230';'0805';       1000.00;          0.00;         22.40
'1.01020.042000';AMTSAUSSTATTUNG;AUSGABE;'01020';41;3;'GMDP0';'MDPA';       4000.00;       4000.00;        420.20
'1.01020.042009';AMTSAUSSTATTUNG A 8/5W;AUSGABE;'01020';41;3;'GMDP0';'MDPA';        500.00;        500.00;          0.00
'1.01020.042550';AMTSAUSSTATTUNG;AUSGABE;'01020';41;3;'12230';'0805';       1000.00;          0.00;          0.00
'1.01020.042990';AMTSAUSSTATTUNG;AUSGABE;'01020';41;3;'GMDI0';'MDIM';          0.00;          0.00;      53376.00
'1.01020.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'01020';65;8;'SN021';'SN21';      21100.00;      20900.00;      20694.55
'1.01020.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01020';23;1;'GMDP0';'MDPA';       6000.00;      10000.00;       8375.69
'1.01020.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01020';23;3;'12230';'0805';       1000.00;          0.00;        176.32
'1.01020.400890';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01020';23;1;'G085W';'085W';        100.00;        100.00;        114.32
'1.01020.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01020';23;3;'GMDI0';'MDIM';          0.00;          0.00;       1122.63
'1.01020.402550';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'01020';23;1;'12230';'0805';       1000.00;          0.00;         24.25
'1.01020.420890';PFLANZLICHE ROHSTOFFE;AUSGABE;'01020';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01020.423550';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'01020';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.01020.424550';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'01020';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.01020.424890';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'01020';23;1;'G085W';'085W';        100.00;        100.00;         19.62
'1.01020.425890';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'01020';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01020.428000';FERTIG BEZOGENE TEILE;AUSGABE;'01020';23;1;'GMDP0';'MDPA';          0.00;          0.00;         89.76
'1.01020.428550';FERTIG BEZOGENE TEILE;AUSGABE;'01020';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.01020.428890';FERTIG BEZOGENE TEILE;AUSGABE;'01020';23;1;'G085W';'085W';        100.00;        100.00;        338.01
'1.01020.453000';SCHMIER- UND SCHLEIFMITTEL;AUSGABE;'01020';23;1;'GMDP0';'MDPA';        100.00;        100.00;          0.00
'1.01020.454000';REINIGUNGSMITTEL;AUSGABE;'01020';23;1;'12202';'0805';          0.00;          0.00;        457.28
'1.01020.454100';REINIGUNGSMITTEL;AUSGABE;'01020';23;1;'GMDP0';'MDPA';        200.00;        200.00;         85.24
'1.01020.455000';CHEMISCHE UND SONSTIGE ARTVERWANDTE MITTEL;AUSGABE;'01020';23;1;'GMDP0';'MDPA';        100.00;        100.00;         28.30
'1.01020.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01020';23;1;'GMDP0';'MDPA';       5000.00;       4000.00;       3997.46
'1.01020.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01020';23;1;'GMDP0';'MDPA';       8000.00;       2000.00;       1340.90
'1.01020.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'01020';23;1;'GMDP0';'MDPA';       8000.00;       8500.00;       8489.15
'1.01020.457100';DRUCKWERKE;AUSGABE;'01020';23;1;'GMDP0';'MDPA';        100.00;        100.00;         19.26
'1.01020.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01020';23;1;'GMDP0';'MDPA';        400.00;        400.00;         58.32
'1.01020.459550';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01020';23;1;'12230';'0805';       1000.00;          0.00;          2.52
'1.01020.459890';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01020';23;1;'G085W';'085W';        100.00;        100.00;          8.89
'1.01020.480890';FREMDBEARBEITUNG (LOHNARBEIT);AUSGABE;'01020';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01020.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01020';20;0;'SN001';'MDPA';    1089300.00;     911600.00;     985005.78
'1.01020.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01020';20;0;'SN001';'MDPA';      20100.00;      28600.00;      27835.65
'1.01020.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'01020';20;0;'SN001';'MDPA';       3700.00;      59400.00;      22730.75
'1.01020.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'01020';20;0;'SN001';'MDPA';        900.00;        400.00;        424.20
'1.01020.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01020';20;0;'SN001';'MDPA';     331400.00;     277900.00;     290768.92
'1.01020.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01020';20;0;'SN001';'MDPA';      10300.00;      12500.00;      12188.15
'1.01020.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'01020';20;0;'SN001';'MDPA';          0.00;      49300.00;      47995.99
'1.01020.560000';REISEGEBÜHREN;AUSGABE;'01020';20;0;'GMDP0';'MDPA';        100.00;        100.00;         95.13
'1.01020.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'01020';20;0;'SN001';'MDPA';      21100.00;      22700.00;      22096.10
'1.01020.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN KILOMETERGELD;AUSGABE;'01020';20;0;'GMDP0';'MDPA';       2000.00;       2000.00;       1720.80
'1.01020.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01020';20;0;'SN001';'MDPA';      22600.00;      23900.00;      23290.80
'1.01020.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01020';20;0;'GMDP0';'MDPA';        400.00;          0.00;          0.00
'1.01020.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'01020';20;0;'SN001';'MDPA';      10300.00;      10900.00;      10608.50
'1.01020.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'01020';20;0;'SN001';'MDPA';      18900.00;          0.00;          0.00
'1.01020.580200';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'01020';20;0;'12101';'0805';        100.00;        200.00;        112.82
'1.01020.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01020';20;0;'SN001';'MDPA';     137300.00;     118300.00;     115223.56
'1.01020.581200';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01020';20;0;'12101';'0805';        400.00;        500.00;        499.19
'1.01020.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01020';20;0;'SN001';'MDPA';      36300.00;      35800.00;      34829.86
'1.01020.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'01020';20;0;'SN001';'MDPA';        300.00;        200.00;        171.00
'1.01020.600000';STROM;AUSGABE;'01020';24;1;'12001';'0805';      10000.00;      10000.00;       7409.85
'1.01020.601000';GAS;AUSGABE;'01020';24;1;'12001';'0805';       4000.00;       6000.00;       5278.12
'1.01020.602000';WASSER;AUSGABE;'01020';24;1;'12101';'0805';       1000.00;        400.00;        385.06
'1.01020.603000';WÄRME;AUSGABE;'01020';24;1;'12001';'0805';      11000.00;      11000.00;      10074.37
'1.01020.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'01020';24;3;'12230';'0805';       4000.00;       1000.00;       3407.28
'1.01020.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'01020';24;3;'GMDP0';'MDPA';       3000.00;       3000.00;       1342.07
'1.01020.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'01020';24;3;'12230';'0805';       1000.00;          0.00;          9.81
'1.01020.614550';INSTANDH. VON GEBÄUDEN;AUSGABE;'01020';24;3;'12230';'0805';       1000.00;          0.00;          0.00
'1.01020.614900';INSTANDH. VON GEBÄUDEN EIGENNUTZUNG;AUSGABE;'01020';24;2;'21162';'2100';       7800.00;       7800.00;       7333.38
'1.01020.617000';INSTANDH. VON FAHRZEUGEN;AUSGABE;'01020';24;3;'MD002';'MDPA';       4000.00;       4000.00;       5997.96
'1.01020.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01020';24;3;'GMDP0';'MDPA';       2000.00;       1500.00;       3581.03
'1.01020.618009';INSTANDH. VON SONSTIGEN ANLAGEN A 8/5W;AUSGABE;'01020';24;3;'GMDP0';'MDPA';        300.00;        400.00;        267.07
'1.01020.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01020';24;2;'12230';'0805';       1000.00;          0.00;          5.40
'1.01020.618990';INSTANDH. VON SONSTIGEN ANLAGEN EDV;AUSGABE;'01020';24;3;'GMDI0';'MDIM';          0.00;        100.00;          0.00
'1.01020.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'01020';24;8;'GMDP0';'MDPA';       3800.00;       3000.00;       3134.40
'1.01020.620890';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'01020';24;9;'G085W';'085W';        100.00;        100.00;          0.00
'1.01020.630000';POSTDIENSTE;AUSGABE;'01020';24;1;'MD002';'MDPA';      13000.00;      12500.00;      12578.01
'1.01020.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01020';24;1;'GMDP0';'MDPA';      14800.00;      17000.00;      16101.13
'1.01020.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01020';24;1;'GMDP0';'MDPA';        700.00;        800.00;        509.63
