Finanzposition;Bezeichnung;EIN/AUS;Teilabschnitt;VQ;FG;DKL;AOB;Voranschlag 2012 EUR;Voranschlag 2011 EUR;Rechnung 2010 EUR
'1.01000.728016';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG-REINIGUNG;AUSGABE;'01000';24;9;'GMD00';'MD00';      22400.00;          0.00;          0.00
'1.01000.728026';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG;AUSGABE;'01000';24;9;'GBGIV';'0804';      31500.00;          0.00;          0.00
'1.01000.728036';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG;AUSGABE;'01000';24;9;'GBGIV';'0804';       1600.00;          0.00;          0.00
'1.01000.728070';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01000';24;9;'GMD00';'MD00';        500.00;          0.00;          0.00
'1.01000.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01000';24;8;'12101';'0804';          0.00;       1100.00;        647.17
'1.01000.728110';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01000';24;9;'12003';'0805';          0.00;          0.00;        166.33
'1.01000.728120';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01000';24;3;'12230';'0804';          0.00;          0.00;        566.58
'1.01000.728610';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01000';24;9;'MD140';'MD00';       4000.00;       4000.00;       1036.40
'1.01000.728700';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01000';24;9;'G0FW0';'FW00';          0.00;          0.00;      16211.26
'1.01000.728910';ENTGELTE FÜR SONSTIGE LEISTUNGEN EDV-SCHULUNGEN;AUSGABE;'01000';24;9;'GMD00';'MD00';        200.00;        200.00;        225.00
'1.01000.728920';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN, SUPERVISIONEN;AUSGABE;'01000';24;9;'GMD00';'MD00';       2000.00;        700.00;        684.00
'1.01000.728930';ENTGELTE FÜR SONSTIGE LEISTUNGEN SUCHTPRÄVENTION;AUSGABE;'01000';24;9;'GMD00';'MD00';       2000.00;        500.00;          0.00
'1.01000.728950';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01000';24;9;'GMD00';'MD00';       8000.00;       7600.00;          0.00
'1.01000.728980';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01000';24;9;'GMD00';'MD00';          0.00;          0.00;       6326.30
'1.01000.729800';SONSTIGE AUSGABEN KFA;AUSGABE;'01000';24;4;'';'0800';      47200.00;      48400.00;      27913.18
'1.01010.042000';AMTSAUSSTATTUNG;AUSGABE;'01010';41;3;'GMDP0';'MDPA';       4000.00;       2000.00;       1881.27
'1.01010.042990';AMTSAUSSTATTUNG;AUSGABE;'01010';41;3;'GMDI0';'MDIM';          0.00;          0.00;       1174.20
'1.01010.043550';BETRIEBSAUSSTATTUNG;AUSGABE;'01010';41;3;'12230';'0804';       1000.00;       1000.00;          0.00
'1.01010.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'01010';65;8;'SN021';'SN21';       6400.00;       6200.00;       1143.36
'1.01010.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01010';23;1;'GMDP0';'MDPA';       4000.00;       3000.00;       2678.67
'1.01010.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01010';23;1;'12230';'0804';          0.00;       1000.00;         94.92
'1.01010.400100';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS DIENSTKLEIDER;AUSGABE;'01010';23;1;'GMDP0';'MDPA';       2000.00;       2000.00;       1326.96
'1.01010.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01010';23;3;'GMDI0';'MDIM';          0.00;          0.00;       1217.77
'1.01010.403000';HANDELSWAREN;AUSGABE;'01010';23;9;'MD002';'MDPA';       2500.00;       2500.00;       2400.00
'1.01010.403100';HANDELSWAREN;AUSGABE;'01010';23;9;'MD002';'MDPA';          0.00;          0.00;        564.74
'1.01010.424890';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'01010';23;1;'G085W';'085W';          0.00;          0.00;         53.53
'1.01010.428550';FERTIG BEZOGENE TEILE;AUSGABE;'01010';23;1;'12230';'0804';          0.00;       1000.00;          0.00
'1.01010.452000';TREIBSTOFFE;AUSGABE;'01010';23;1;'MD002';'MDPA';      14000.00;      14000.00;      11133.88
'1.01010.453100';SCHMIER- UND SCHLEIFMITTEL;AUSGABE;'01010';23;1;'MD002';'MDPA';        100.00;        100.00;          0.00
'1.01010.454000';REINIGUNGSMITTEL;AUSGABE;'01010';23;1;'12202';'0805';          0.00;          0.00;         21.29
'1.01010.454100';REINIGUNGSMITTEL;AUSGABE;'01010';23;1;'GMDP0';'MDPA';        100.00;        100.00;        272.09
'1.01010.455000';CHEMISCHE UND SONSTIGE ARTVERWANDTE MITTEL;AUSGABE;'01010';23;1;'MD002';'MDPA';          0.00;          0.00;         16.60
'1.01010.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01010';23;1;'GMDP0';'MDPA';       2000.00;       2000.00;       1089.42
'1.01010.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01010';23;1;'GMDP0';'MDPA';        500.00;       1000.00;        537.20
'1.01010.457000';DRUCKWERKE;AUSGABE;'01010';23;1;'GMDP0';'MDPA';       8000.00;      10000.00;       7413.85
'1.01010.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'01010';23;1;'GMDP0';'MDPA';       1000.00;       1000.00;        968.99
'1.01010.457100';DRUCKWERKE;AUSGABE;'01010';23;1;'GMDP0';'MDPA';        400.00;        400.00;        439.82
'1.01010.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01010';23;1;'GMDP0';'MDPA';        400.00;        400.00;        342.82
'1.01010.459550';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01010';23;1;'12230';'0804';       1000.00;       1000.00;          0.00
'1.01010.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';     762600.00;     856000.00;     718963.30
'1.01010.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';      38000.00;      38700.00;      36448.64
'1.01010.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'01010';20;0;'SN001';'MDPA';     160000.00;      58800.00;      61115.60
'1.01010.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'01010';20;0;'SN001';'MDPA';       2800.00;       3200.00;       3203.20
'1.01010.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';     367900.00;     284300.00;     314472.40
'1.01010.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';       5200.00;       2900.00;       2811.20
'1.01010.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';      24400.00;      27200.00;      24260.40
'1.01010.511010';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'01010';20;0;'SN001';'MDPA';        500.00;        100.00;          0.00
'1.01010.560000';REISEGEBÜHREN PRÄSIDIALFAHRER;AUSGABE;'01010';20;0;'GMDP0';'MDPA';       4000.00;       3000.00;       3029.89
'1.01010.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'01010';20;0;'SN001';'MDPA';       5100.00;       7900.00;       6492.00
'1.01010.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'01010';20;0;'GMDP0';'MDPA';        200.00;        200.00;        149.10
'1.01010.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01010';20;0;'SN001';'MDPA';      50200.00;      49900.00;      48355.72
'1.01010.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01010';20;0;'GMDP0';'MDPA';      46000.00;      48000.00;      71075.35
'1.01010.567000';BELOHNUNGEN UND GELDAUSHILFEN;AUSGABE;'01010';20;0;'SN001';'MDPA';          0.00;        200.00;          0.00
'1.01010.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'01010';20;0;'SN001';'MDPA';       6000.00;       5000.00;       6027.40
'1.01010.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'01010';20;0;'SN001';'MDPA';      70000.00;      48600.00;      49086.62
'1.01010.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01010';20;0;'SN001';'MDPA';     142800.00;     103600.00;     111531.47
'1.01010.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01010';20;0;'SN001';'MDPA';      28400.00;      27100.00;      26072.62
'1.01010.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'01010';20;0;'SN001';'MDPA';       2000.00;       1800.00;       1494.50
'1.01010.600000';STROM;AUSGABE;'01010';24;1;'12001';'0804';          0.00;      57000.00;       7589.36
'1.01010.600005';STROM;AUSGABE;'01010';24;1;'12001';'0804';      55000.00;          0.00;          0.00
'1.01010.602000';WASSER;AUSGABE;'01010';24;1;'12101';'0804';          0.00;        400.00;        442.13
'1.01010.602005';WASSER;AUSGABE;'01010';24;1;'12101';'0804';        400.00;          0.00;          0.00
'1.01010.603000';WÄRME;AUSGABE;'01010';24;1;'12001';'0804';          0.00;       5700.00;       6331.12
'1.01010.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'01010';24;3;'12230';'0804';       5700.00;       5700.00;          0.00
'1.01010.614006';INSTANDH. VON GEBÄUDEN GBG;AUSGABE;'01010';24;3;'GMDP0';'MDPA';        200.00;          0.00;          0.00
'1.01010.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'01010';24;3;'GMDP0';'MDPA';          0.00;          0.00;       1372.39
'1.01010.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'01010';24;3;'12230';'0804';       1000.00;       1000.00;       3631.61
'1.01010.614509';INSTANDH. VON GEBÄUDEN;AUSGABE;'01010';24;3;'12230';'0804';          0.00;          0.00;        117.18
'1.01010.617000';INSTANDH. VON FAHRZEUGEN;AUSGABE;'01010';24;3;'MD002';'MDPA';       5000.00;       7000.00;       7220.27
'1.01010.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01010';24;3;'GMDP0';'MDPA';        200.00;          0.00;         88.92
'1.01010.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01010';24;2;'12230';'0804';       1000.00;       1000.00;         20.50
'1.01010.620000';PERSONEN- UND GÜTERTRANSPORTE PARK- UND AUTOBAHNGEBÜHREN;AUSGABE;'01010';24;8;'GMDP0';'MDPA';        400.00;        500.00;        277.82
'1.01010.620006';PERSONEN- UND GÜTERTRANSPORTE GBG;AUSGABE;'01010';24;9;'GMDP0';'MDPA';        400.00;          0.00;          0.00
'1.01010.620100';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'01010';24;9;'MD002';'MDPA';        200.00;        200.00;        200.67
'1.01010.620600';PERSONEN- UND GÜTERTRANSPORTE WB;AUSGABE;'01010';24;9;'GMDP0';'MDPA';          0.00;       1000.00;          0.00
'1.01010.630000';POSTDIENSTE;AUSGABE;'01010';24;1;'MD002';'MDPA';      10700.00;       3000.00;       2115.17
'1.01010.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01010';24;1;'GMDP0';'MDPA';          0.00;          0.00;       2308.44
'1.01010.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01010';24;1;'GMDP0';'MDPA';          0.00;          0.00;       3391.09
'1.01010.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01010';24;1;'MD002';'MDPA';          0.00;          0.00;        864.88
'1.01010.640000';RECHTSKOSTEN;AUSGABE;'01010';24;9;'MD002';'MDPA';      30000.00;      25000.00;      20810.99
'1.01010.642000';BERATUNGSKOSTEN;AUSGABE;'01010';24;9;'MD002';'MDPA';        500.00;        500.00;          0.00
'1.01010.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'01010';25;8;'SN021';'SN21';       1400.00;       1600.00;       2883.68
'1.01010.670000';VERSICHERUNGEN;AUSGABE;'01010';24;8;'12101';'0804';          0.00;      14300.00;      13717.60
'1.01010.670005';VERSICHERUNGEN;AUSGABE;'01010';24;8;'12101';'0804';      14000.00;          0.00;          0.00
'1.01010.690100';SCHADENSFÄLLE;AUSGABE;'01010';24;9;'MD002';'MDPA';        100.00;        100.00;          0.00
'1.01010.700000';MIETZINSE;AUSGABE;'01010';24;8;'12101';'0804';          0.00;      29500.00;      32518.08
'1.01010.700005';MIETZINSE;AUSGABE;'01010';24;8;'12101';'0804';      29500.00;          0.00;          0.00
'1.01010.700200';MIETZINSE LEASINGRATEN;AUSGABE;'01010';24;8;'08107';'0800';      42100.00;      41800.00;      41624.00
'1.01010.700400';MIETZINSE;AUSGABE;'01010';24;8;'GMDP0';'MDPA';      24000.00;      25000.00;      21960.27
'1.01010.700800';MIETZINSE CITY-BACKBONE;AUSGABE;'01010';24;8;'12230';'0804';       1000.00;       1000.00;        187.57
'1.01010.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'01010';24;8;'12101';'0804';          0.00;       4800.00;       4153.91
'1.01010.710005';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'01010';24;8;'12101';'0804';       4800.00;          0.00;          0.00
'1.01010.710100';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'01010';24;8;'MD002';'MDPA';       1000.00;        800.00;       1664.89
'1.01010.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';        900.00;        600.00;        983.40
'1.01010.728005';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01010';24;8;'12101';'0804';       1500.00;          0.00;          0.00
'1.01010.728006';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG;AUSGABE;'01010';24;3;'GMDP0';'MDPA';        500.00;       1000.00;          0.00
'1.01010.728007';ENTGELTE FÜR SONSTIGE LEISTUNGEN ITG;AUSGABE;'01010';24;9;'ITMDP';'MDPA';     611200.00;          0.00;          0.00
'1.01010.728016';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG-REINIGUNG;AUSGABE;'01010';24;9;'GMDP0';'MDPA';      19600.00;          0.00;          0.00
'1.01010.728026';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG;AUSGABE;'01010';24;9;'GBGIV';'0804';      34400.00;          0.00;          0.00
'1.01010.728036';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG;AUSGABE;'01010';24;9;'GBGIV';'0804';       2000.00;          0.00;          0.00
'1.01010.728070';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';       1800.00;          0.00;          0.00
'1.01010.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01010';24;8;'12101';'0804';          0.00;       1900.00;       1155.36
'1.01010.728120';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01010';24;3;'12230';'0804';          0.00;          0.00;       1066.24
'1.01010.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN EINSCHALTUNGEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';        300.00;        300.00;          0.00
'1.01010.728240';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01010';24;9;'MD002';'MDPA';       1000.00;        800.00;       1061.20
'1.01010.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';       2000.00;       2500.00;         60.00
'1.01010.728320';ENTGELTE FÜR SONSTIGE LEISTUNGEN EDV-SCHULUNGEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';        500.00;        500.00;          0.00
'1.01010.728330';ENTGELTE FÜR SONSTIGE LEISTUNGEN RUNDFUNK;AUSGABE;'01010';24;9;'MD002';'MDPA';      15500.00;      15500.00;      15072.00
'1.01010.728500';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01010';24;9;'MD002';'MDPA';        500.00;          0.00;          0.00
'1.01010.728600';ENTGELTE FÜR SONSTIGE LEISTUNGEN ÜBERSETZUNGEN;AUSGABE;'01010';24;9;'MD002';'MDPA';       7000.00;       4000.00;       3669.02
'1.01010.728700';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';          0.00;       1000.00;          0.00
'1.01010.728980';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01010';24;9;'GMDP0';'MDPA';       9600.00;       9600.00;      14670.97
'1.01020.010000';GEBÄUDE;AUSGABE;'01020';40;3;'12230';'0804';       1000.00;       1000.00;          0.00
'1.01020.042000';AMTSAUSSTATTUNG;AUSGABE;'01020';41;3;'GMDP0';'MDPA';       2500.00;       2800.00;       3819.28
'1.01020.042008';AMTSAUSSTATTUNG HOLDING;AUSGABE;'01020';41;3;'GMDP0';'MDPA';        500.00;          0.00;          0.00
'1.01020.042009';AMTSAUSSTATTUNG A 8/5W;AUSGABE;'01020';41;3;'GMDP0';'MDPA';          0.00;          0.00;        431.46
'1.01020.042550';AMTSAUSSTATTUNG;AUSGABE;'01020';41;3;'12230';'0804';       1000.00;       1000.00;          0.00
'1.01020.070000';AKTIVIERUNGSFÄHIGE RECHTE;AUSGABE;'01020';42;3;'GMDP0';'MDPA';          0.00;          0.00;       1224.00
'1.01020.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'01020';65;8;'SN021';'SN21';      24300.00;      23600.00;      21300.70
'1.01020.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01020';23;1;'GMDP0';'MDPA';       6000.00;       3500.00;       6506.86
'1.01020.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01020';23;3;'12230';'0804';          0.00;       1000.00;         18.26
'1.01020.400890';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01020';23;1;'G085W';'085W';          0.00;          0.00;        175.86
'1.01020.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01020';23;3;'GMDI0';'MDIM';          0.00;          0.00;        461.35
'1.01020.428550';FERTIG BEZOGENE TEILE;AUSGABE;'01020';23;1;'12230';'0804';          0.00;       1000.00;          1.02
'1.01020.428890';FERTIG BEZOGENE TEILE;AUSGABE;'01020';23;1;'G085W';'085W';          0.00;          0.00;        418.48
'1.01020.453000';SCHMIER- UND SCHLEIFMITTEL;AUSGABE;'01020';23;1;'GMDP0';'MDPA';        100.00;        100.00;          0.00
'1.01020.454000';REINIGUNGSMITTEL;AUSGABE;'01020';23;1;'12202';'0805';          0.00;          0.00;        435.57
'1.01020.454100';REINIGUNGSMITTEL;AUSGABE;'01020';23;1;'GMDP0';'MDPA';        100.00;        200.00;          0.00
'1.01020.454106';REINIGUNGSMITTEL GBG;AUSGABE;'01020';23;1;'GMDP0';'MDPA';        400.00;          0.00;          0.00
'1.01020.455000';CHEMISCHE UND SONSTIGE ARTVERWANDTE MITTEL;AUSGABE;'01020';23;1;'GMDP0';'MDPA';        100.00;        100.00;          0.00
'1.01020.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01020';23;1;'GMDP0';'MDPA';       7000.00;       4200.00;       3577.97
'1.01020.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01020';23;1;'GMDP0';'MDPA';       3800.00;       7600.00;       8153.23
'1.01020.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'01020';23;1;'GMDP0';'MDPA';      14000.00;       7600.00;      11432.11
'1.01020.457100';DRUCKWERKE;AUSGABE;'01020';23;1;'GMDP0';'MDPA';        100.00;        100.00;         13.90
'1.01020.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01020';23;1;'GMDP0';'MDPA';        100.00;        200.00;        317.12
'1.01020.459550';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01020';23;1;'12230';'0804';       1000.00;       1000.00;         36.07
'1.01020.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01020';20;0;'SN001';'MDPA';    1100000.00;     820000.00;    1111680.10
'1.01020.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01020';20;0;'SN001';'MDPA';      16500.00;      19200.00;      11578.07
'1.01020.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'01020';20;0;'SN001';'MDPA';          0.00;          0.00;      10810.20
'1.01020.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01020';20;0;'SN001';'MDPA';     285600.00;     355500.00;     201429.58
'1.01020.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01020';20;0;'SN001';'MDPA';       2100.00;       7600.00;       6151.95
'1.01020.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'01020';20;0;'SN001';'MDPA';       4700.00;       1400.00;          0.00
'1.01020.560000';REISEGEBÜHREN;AUSGABE;'01020';20;0;'GMDP0';'MDPA';        500.00;        100.00;        719.99
'1.01020.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'01020';20;0;'SN001';'MDPA';       6900.00;       6700.00;       6849.60
'1.01020.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN KILOMETERGELD;AUSGABE;'01020';20;0;'GMDP0';'MDPA';       1700.00;       1900.00;       1660.78
'1.01020.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01020';20;0;'SN001';'MDPA';      17400.00;      20200.00;      19137.20
'1.01020.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01020';20;0;'GMDP0';'MDPA';          0.00;          0.00;       2279.97
'1.01020.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'01020';20;0;'SN001';'MDPA';       4300.00;       9400.00;       8379.38
'1.01020.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'01020';20;0;'SN001';'MDPA';      41300.00;      77000.00;      43530.95
'1.01020.580200';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'01020';20;0;'12101';'0804';          0.00;        100.00;        124.40
'1.01020.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01020';20;0;'SN001';'MDPA';      69000.00;      99200.00;      90475.61
'1.01020.581200';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01020';20;0;'12101';'0804';          0.00;        400.00;        450.14
'1.01020.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01020';20;0;'SN001';'MDPA';      33000.00;      34600.00;      34661.47
'1.01020.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'01020';20;0;'SN001';'MDPA';        200.00;       1000.00;        856.50
'1.01020.600000';STROM;AUSGABE;'01020';24;1;'12001';'0804';          0.00;       9500.00;      22205.80
'1.01020.600005';STROM;AUSGABE;'01020';24;1;'12001';'0804';      10000.00;          0.00;          0.00
'1.01020.601000';GAS;AUSGABE;'01020';24;1;'12001';'0804';          0.00;       3800.00;       3278.37
'1.01020.601005';GAS;AUSGABE;'01020';24;1;'12001';'0804';       3000.00;          0.00;          0.00
'1.01020.602000';WASSER;AUSGABE;'01020';24;1;'12101';'0804';          0.00;       1000.00;        518.30
'1.01020.602005';WASSER;AUSGABE;'01020';24;1;'12101';'0804';        500.00;          0.00;          0.00
'1.01020.603000';WÄRME;AUSGABE;'01020';24;1;'12001';'0804';          0.00;      10500.00;       6976.21
'1.01020.603005';WÄRME;AUSGABE;'01020';24;1;'12001';'0804';      10000.00;          0.00;          0.00
'1.01020.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'01020';24;3;'12230';'0804';       5700.00;       5700.00;      13078.87
